iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered
BIH,Bosnia and Herzegovina,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y6
BIH,Bosnia and Herzegovina,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,Y1
BIH,Bosnia and Herzegovina,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,TRAVELLERS,Travellers,NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BIH,Bosnia and Herzegovina,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y14-Y18
BIH,Bosnia and Herzegovina,EURO,2023,TT,TT (Tetanus toxoid) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
BLR,Belarus,EURO,2023,ANTHRAX,Anthrax vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,AP,aP (acellular pertussis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2-M18
BLR,Belarus,EURO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,D3-D5
BLR,Belarus,EURO,2023,D_S,Diphtheria vaccine for older children and adults,1.0,,General/routine,NATIONAL,Y11
BLR,Belarus,EURO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,B_CHILD_W,General/routine,NATIONAL,Y6
BLR,Belarus,EURO,2023,DTAP,DTaP (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M18
BLR,Belarus,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
BLR,Belarus,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M3
BLR,Belarus,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M4
BLR,Belarus,EURO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2-M18
BLR,Belarus,EURO,2023,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
BLR,Belarus,EURO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
BLR,Belarus,EURO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M3
BLR,Belarus,EURO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M4
BLR,Belarus,EURO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
BLR,Belarus,EURO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y1-Y4
BLR,Belarus,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
BLR,Belarus,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
BLR,Belarus,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
BLR,Belarus,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>Y3
BLR,Belarus,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y3
BLR,Belarus,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2
BLR,Belarus,EURO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M3
BLR,Belarus,EURO,2023,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M4
BLR,Belarus,EURO,2023,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,Y7
BLR,Belarus,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,Y1
BLR,Belarus,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y6
BLR,Belarus,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4
BLR,Belarus,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M12
BLR,Belarus,EURO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
BLR,Belarus,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
BLR,Belarus,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4
BLR,Belarus,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M12
BLR,Belarus,EURO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6
BLR,Belarus,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_F,General/routine,NATIONAL,Y16
BLR,Belarus,EURO,2023,TT,TT (Tetanus toxoid) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,TULAREMIA,Tularemia vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLR,Belarus,EURO,2023,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLZ,Belize,AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M18
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,Y4
BLZ,Belize,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",6.0,RISKGROUPS,Risk group(s),NATIONAL,Y12
BLZ,Belize,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
BLZ,Belize,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4
BLZ,Belize,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
BLZ,Belize,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4
BLZ,Belize,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6
BLZ,Belize,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,
BLZ,Belize,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLZ,Belize,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
BLZ,Belize,AMRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9
BLZ,Belize,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65
BLZ,Belize,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
BLZ,Belize,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
BLZ,Belize,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BLZ,Belize,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-M11
BLZ,Belize,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,M12-M23
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),3.0,RISKGROUPS,Risk group(s),NATIONAL,M6
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),4.0,RISKGROUPS,Risk group(s),NATIONAL,M18
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),5.0,RISKGROUPS,Risk group(s),NATIONAL,Y4
BLZ,Belize,AMRO,2023,IPV,IPV (Inactivated polio vaccine),6.0,RISKGROUPS,Risk group(s),NATIONAL,Y12
BLZ,Belize,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
BLZ,Belize,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18
BLZ,Belize,AMRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M6
BLZ,Belize,AMRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M18
BLZ,Belize,AMRO,2023,OPV,OPV (Oral polio vaccine),5.0,,General/routine,NATIONAL,Y4
BLZ,Belize,AMRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,,General/routine,NATIONAL,M2
BLZ,Belize,AMRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,,General/routine,NATIONAL,M4
BLZ,Belize,AMRO,2023,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,,General/routine,NATIONAL,M6
BLZ,Belize,AMRO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BLZ,Belize,AMRO,2023,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D3
BLZ,Belize,AMRO,2023,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+D7
BLZ,Belize,AMRO,2023,RABIES,Rabies vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,+D14
BLZ,Belize,AMRO,2023,RABIES,Rabies vaccine,5.0,RISKGROUPS,Risk group(s),NATIONAL,+D28
BLZ,Belize,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y12
BLZ,Belize,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,
BLZ,Belize,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30
BLZ,Belize,AMRO,2023,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36
BLZ,Belize,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
BMU,Bermuda,AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,CHOLERA,Cholera vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,CHOLERA,Cholera vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+W2
BMU,Bermuda,AMRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,M2
BMU,Bermuda,AMRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4
BMU,Bermuda,AMRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M6
BMU,Bermuda,AMRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
BMU,Bermuda,AMRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6
BMU,Bermuda,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6-M12
BMU,Bermuda,AMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6-M12
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1
BMU,Bermuda,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,M6
BMU,Bermuda,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,,General/routine,NATIONAL,M7
BMU,Bermuda,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,,General/routine,NATIONAL,M12
BMU,Bermuda,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11
BMU,Bermuda,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6-M12
BMU,Bermuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
BMU,Bermuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
BMU,Bermuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
BMU,Bermuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BMU,Bermuda,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y18
BMU,Bermuda,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BMU,Bermuda,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,JE_INACTD,JE-Inact (Japanese Encephalitis inactivated) vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+D28
BMU,Bermuda,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M15
BMU,Bermuda,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y4-Y6
BMU,Bermuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
BMU,Bermuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
BMU,Bermuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6
BMU,Bermuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,,General/routine,NATIONAL,M18
BMU,Bermuda,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,RABIES,Rabies vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,RABIES,Rabies vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+D7
BMU,Bermuda,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2
BMU,Bermuda,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y19
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+Y10
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y10
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y19
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>=Y19
BMU,Bermuda,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+Y10
BMU,Bermuda,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y18
BMU,Bermuda,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+Y3
BMU,Bermuda,AMRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M24
BMU,Bermuda,AMRO,2023,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y4-Y6
BMU,Bermuda,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
BMU,Bermuda,AMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y50
BMU,Bermuda,AMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2
BOL,Bolivia (Plurinational State of),AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
BOL,Bolivia (Plurinational State of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
BOL,Bolivia (Plurinational State of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4
BOL,Bolivia (Plurinational State of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6
BOL,Bolivia (Plurinational State of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18-M23
BOL,Bolivia (Plurinational State of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
BOL,Bolivia (Plurinational State of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
BOL,Bolivia (Plurinational State of),AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y60
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,<Y1
BOL,Bolivia (Plurinational State of),AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,Y1
